...1,Start,End,taxa,SubjectID,timediff,Bodysite,name,sample_id1,sample_id2,dist,jaccard,asv_number
3032,69-001-7012,69-001-7014,Lacrimispora,69-001,22,Stool,69-001-7012_69-001-7014,69-001-7012,69-001-7014,1,0,2
3033,69-001-7024,69-001-7027,Lacrimispora,69-001,20,Stool,69-001-7024_69-001-7027,69-001-7024,69-001-7027,0.14814814814814814,1,1
3034,69-001-7030,69-001-7034,Lacrimispora,69-001,18,Stool,69-001-7030_69-001-7034,69-001-7030,69-001-7034,1,0,2
3035,69-001-7036,69-001-7038,Lacrimispora,69-001,11,Stool,69-001-7036_69-001-7038,69-001-7036,69-001-7038,0.6196319018404908,0.3333333333333333,3
3036,69-063-6012,69-063-6021,Lacrimispora,69-063,53,Stool,69-063-6012_69-063-6021,69-063-6012,69-063-6021,0.25,1,1
3037,69-063-6021,69-063-6027,Lacrimispora,69-063,45,Stool,69-063-6021_69-063-6027,69-063-6021,69-063-6027,1,0,2
3038,69-063-6031,69-063-6035,Lacrimispora,69-063,24,Stool,69-063-6031_69-063-6035,69-063-6035,69-063-6031,1,0,2
3039,69-063-6041,69-063-6045,Lacrimispora,69-063,24,Stool,69-063-6041_69-063-6045,69-063-6041,69-063-6045,0.3333333333333333,1,1
3040,69-053-4012,69-053-4014,Lacrimispora,69-053,6,Stool,69-053-4012_69-053-4014,69-053-4012,69-053-4014,1,0,2
3041,69-053-4015,69-053-1012,Lacrimispora,69-053,33,Stool,69-053-1012_69-053-4015,69-053-1012,69-053-4015,1,0,2
3042,69-053-1014,69-053-2012,Lacrimispora,69-053,43,Stool,69-053-1014_69-053-2012,69-053-1014,69-053-2012,0.39705882352941174,1,1
3043,69-053-2012,69-053-04,Lacrimispora,69-053,160,Stool,69-053-04_69-053-2012,69-053-2012,69-053-04,1,0,2
3044,69-053-1033,69-053-6012,Lacrimispora,69-053,39,Stool,69-053-1033_69-053-6012,69-053-1033,69-053-6012,1,0,2
3045,69-053-6025,69-053-6031,Lacrimispora,69-053,243,Stool,69-053-6025_69-053-6031,69-053-6025,69-053-6031,1,0,3
3046,69-053-6032,69-053-6036,Lacrimispora,69-053,27,Stool,69-053-6032_69-053-6036,69-053-6032,69-053-6036,0.2054794520547945,1,1
3047,69-043-1023,69-043-05,Lacrimispora,69-043,147,Stool,69-043-05_69-043-1023,69-043-1023,69-043-05,1,0,2
3048,69-043-05,69-043-2021,Lacrimispora,69-043,213,Stool,69-043-05_69-043-2021,69-043-2021,69-043-05,1,0,2
3049,69-043-2025,69-043-09,Lacrimispora,69-043,115,Stool,69-043-09_69-043-2025,69-043-09,69-043-2025,0.125,1,1
3050,69-043-8013,69-043-8024,Lacrimispora,69-043,38,Stool,69-043-8013_69-043-8024,69-043-8013,69-043-8024,0.6521739130434783,1,1
3051,69-068-01,69-068-03,Lacrimispora,69-068,105,Stool,69-068-01_69-068-03,69-068-01,69-068-03,1,0,2
3052,69-068-03,69-068-05,Lacrimispora,69-068,225,Stool,69-068-03_69-068-05,69-068-03,69-068-05,1,0,2
3053,69-068-05,69-068-07,Lacrimispora,69-068,196,Stool,69-068-05_69-068-07,69-068-05,69-068-07,1,0,2
3054,69-064-6014,69-064-6016,Lacrimispora,69-064,18,Stool,69-064-6014_69-064-6016,69-064-6016,69-064-6014,0.047619047619047616,1,1
3055,69-064-6021,69-064-6032,Lacrimispora,69-064,95,Stool,69-064-6021_69-064-6032,69-064-6021,69-064-6032,1,0,2
3056,69-026-02,69-026-2011,Lacrimispora,69-026,258,Stool,69-026-02_69-026-2011,69-026-02,69-026-2011,0.34328358208955223,1,1
3057,69-026-1014,69-026-06,Lacrimispora,69-026,57,Stool,69-026-06_69-026-1014,69-026-06,69-026-1014,0.42857142857142855,1,1
3058,69-026-2023,69-026-2025,Lacrimispora,69-026,19,Stool,69-026-2023_69-026-2025,69-026-2023,69-026-2025,1,0,2
3059,69-026-4013,69-026-10,Lacrimispora,69-026,96,Stool,69-026-10_69-026-4013,69-026-4013,69-026-10,0.45454545454545453,1,1
3060,69-026-2043,69-026-2045,Lacrimispora,69-026,28,Stool,69-026-2043_69-026-2045,69-026-2045,69-026-2043,0.225,1,1
3061,69-021-03,69-021-4011,Lacrimispora,69-021,113,Stool,69-021-03_69-021-4011,69-021-4011,69-021-03,0.576271186440678,0.5,2
3062,69-021-4015,69-021-2012,Lacrimispora,69-021,70,Stool,69-021-2012_69-021-4015,69-021-2012,69-021-4015,0.8,0.5,2
3063,70-1001-2025,70-1001-2033,Lacrimispora,70-1001,360,Stool,70-1001-2025_70-1001-2033,70-1001-2025,70-1001-2033,0.52,1,1
3064,70-1006-05,70-1006-07,Lacrimispora,70-1006,182,Stool,70-1006-05_70-1006-07,70-1006-05,70-1006-07,0.42105263157894735,1,1
3065,70-1006-07,70-1006-2012,Lacrimispora,70-1006,100,Stool,70-1006-07_70-1006-2012,70-1006-2012,70-1006-07,0.4594594594594595,1,1
3066,70-1006-2012,70-1006-1011,Lacrimispora,70-1006,119,Stool,70-1006-1011_70-1006-2012,70-1006-2012,70-1006-1011,0.25,1,1
3067,69-069-03,69-069-1023,Lacrimispora,69-069,47,Stool,69-069-03_69-069-1023,69-069-1023,69-069-03,0.6551724137931034,1,1
3068,69-069-1023,69-069-1025,Lacrimispora,69-069,28,Stool,69-069-1023_69-069-1025,69-069-1023,69-069-1025,0.3333333333333333,1,1
3069,69-069-1025,69-069-6016,Lacrimispora,69-069,64,Stool,69-069-1025_69-069-6016,69-069-1025,69-069-6016,0.14285714285714285,1,1
3070,69-069-6033,69-069-6035,Lacrimispora,69-069,11,Stool,69-069-6033_69-069-6035,69-069-6033,69-069-6035,0.02127659574468085,1,1
3071,69-074-6013,69-074-6015,Lacrimispora,69-074,24,Stool,69-074-6013_69-074-6015,69-074-6013,69-074-6015,1,0,2
3072,69-074-6015,69-074-6026,Lacrimispora,69-074,56,Stool,69-074-6015_69-074-6026,69-074-6026,69-074-6015,1,0,2
3073,69-074-6033,69-074-6034,Lacrimispora,69-074,22,Stool,69-074-6033_69-074-6034,69-074-6033,69-074-6034,1,0,2
3074,69-074-6035,69-074-2012,Lacrimispora,69-074,83,Stool,69-074-2012_69-074-6035,69-074-2012,69-074-6035,1,0,2
3075,69-074-2012,69-074-2015,Lacrimispora,69-074,21,Stool,69-074-2012_69-074-2015,69-074-2012,69-074-2015,1,0,2
3076,69-087-01,69-087-04,Lacrimispora,69-087,400,Stool,69-087-01_69-087-04,69-087-01,69-087-04,1,0,2
3077,69-100-6012,69-100-6014,Lacrimispora,69-100,14,Stool,69-100-6012_69-100-6014,69-100-6012,69-100-6014,0,1,1
3078,69-100-6014,69-100-6023,Lacrimispora,69-100,147,Stool,69-100-6014_69-100-6023,69-100-6014,69-100-6023,0.2,1,1
3079,69-100-6023,69-100-6025,Lacrimispora,69-100,11,Stool,69-100-6023_69-100-6025,69-100-6023,69-100-6025,1,0,2
3080,69-100-6025,69-100-6035,Lacrimispora,69-100,202,Stool,69-100-6025_69-100-6035,69-100-6025,69-100-6035,1,0,2
3081,69-104-6016,69-104-6023,Lacrimispora,69-104,158,Stool,69-104-6016_69-104-6023,69-104-6016,69-104-6023,1,0,2
3082,69-107-6012,69-107-6021,Lacrimispora,69-107,112,Stool,69-107-6012_69-107-6021,69-107-6021,69-107-6012,0.2222222222222222,1,1
3083,69-107-6025,69-107-6036,Lacrimispora,69-107,175,Stool,69-107-6025_69-107-6036,69-107-6036,69-107-6025,1,0,2
3084,69-111-6022,69-111-03,Lacrimispora,69-111,121,Stool,69-111-03_69-111-6022,69-111-03,69-111-6022,1,0,3
3085,69-114-6011,69-114-6015,Lacrimispora,69-114,24,Stool,69-114-6011_69-114-6015,69-114-6011,69-114-6015,0.6,0.5,2
3086,69-090-1011,69-090-1013,Lacrimispora,69-090,8,Stool,69-090-1011_69-090-1013,69-090-1011,69-090-1013,0.3870967741935484,1,1
3087,69-090-1013,69-090-1031,Lacrimispora,69-090,128,Stool,69-090-1013_69-090-1031,69-090-1013,69-090-1031,1,0,2
3088,69-052-01,69-052-04,Lacrimispora,69-052,313,Stool,69-052-01_69-052-04,69-052-01,69-052-04,0,1,1
3089,69-022-01,69-022-07,Lacrimispora,69-022,714,Stool,69-022-01_69-022-07,69-022-07,69-022-01,1,0,2
3090,70-1008-2012,70-1008-2014,Coprobacter,70-1008,7,Stool,70-1008-2012_70-1008-2014,70-1008-2012,70-1008-2014,0.40476190476190477,1,2
3091,69-035-02,69-035-05,Coprobacter,69-035,217,Stool,69-035-02_69-035-05,69-035-02,69-035-05,0.9130434782608695,1,1
3092,69-035-05,69-035-09,Coprobacter,69-035,343,Stool,69-035-05_69-035-09,69-035-05,69-035-09,0.5619047619047619,0.25,4
3093,70-1010-07,70-1010-2011,Coprobacter,70-1010,267,Stool,70-1010-07_70-1010-2011,70-1010-2011,70-1010-07,0.9090909090909091,0.3333333333333333,3
3094,70-1010-2015,70-1010-6012,Coprobacter,70-1010,165,Stool,70-1010-2015_70-1010-6012,70-1010-6012,70-1010-2015,1,0,3
3095,70-1010-6024,70-1010-6026,Coprobacter,70-1010,10,Stool,70-1010-6024_70-1010-6026,70-1010-6024,70-1010-6026,0.4117647058823529,0.3333333333333333,3
3096,70-1015-04,70-1015-2015,Coprobacter,70-1015,114,Stool,70-1015-04_70-1015-2015,70-1015-04,70-1015-2015,0.6153846153846154,1,1
3097,70-1015-6015,70-1015-6022,Coprobacter,70-1015,46,Stool,70-1015-6015_70-1015-6022,70-1015-6015,70-1015-6022,0.82,1,1
3098,70-1015-6032,70-1015-6036,Coprobacter,70-1015,24,Stool,70-1015-6032_70-1015-6036,70-1015-6036,70-1015-6032,0.3103448275862069,1,1
3099,69-001-44,69-001-48,Coprobacter,69-001,97,Stool,69-001-44_69-001-48,69-001-44,69-001-48,0.1485148514851485,1,1
3100,69-001-82,69-001-6012,Coprobacter,69-001,59,Stool,69-001-6012_69-001-82,69-001-82,69-001-6012,0.7487437185929648,1,1
3101,69-001-6014,69-001-6015,Coprobacter,69-001,9,Stool,69-001-6014_69-001-6015,69-001-6014,69-001-6015,0.36936936936936937,0.5,2
3102,69-001-1015,69-001-6022,Coprobacter,69-001,14,Stool,69-001-1015_69-001-6022,69-001-1015,69-001-6022,0.06666666666666667,1,1
3103,69-001-6022,69-001-6027,Coprobacter,69-001,35,Stool,69-001-6022_69-001-6027,69-001-6022,69-001-6027,0.30434782608695654,1,1
3104,69-001-6031,69-001-6037,Coprobacter,69-001,43,Stool,69-001-6031_69-001-6037,69-001-6031,69-001-6037,0.25,1,1
3105,69-001-6037,69-001-1021,Coprobacter,69-001,35,Stool,69-001-1021_69-001-6037,69-001-6037,69-001-1021,1,0,2
3106,69-001-1022,69-001-1025,Coprobacter,69-001,32,Stool,69-001-1022_69-001-1025,69-001-1025,69-001-1022,0.5555555555555556,1,1
3107,69-001-4025,69-001-E11,Coprobacter,69-001,34,Stool,69-001-4025_69-001-E11,69-001-4025,69-001-E11,0.8487394957983193,0.5,2
3108,69-001-E11,69-001-6042,Coprobacter,69-001,26,Stool,69-001-6042_69-001-E11,69-001-E11,69-001-6042,0.2857142857142857,1,1
3109,69-001-6042,69-001-6044,Coprobacter,69-001,14,Stool,69-001-6042_69-001-6044,69-001-6042,69-001-6044,0.5238095238095238,1,1
3110,69-001-6047,69-001-7012,Coprobacter,69-001,27,Stool,69-001-6047_69-001-7012,69-001-6047,69-001-7012,1,0,2
3111,69-001-7013,69-001-7017,Coprobacter,69-001,21,Stool,69-001-7013_69-001-7017,69-001-7017,69-001-7013,0.6363636363636364,1,1
3112,69-001-7017,69-001-7020,Coprobacter,69-001,21,Stool,69-001-7017_69-001-7020,69-001-7017,69-001-7020,0.38461538461538464,1,1
3113,69-001-7024,69-001-7027,Coprobacter,69-001,20,Stool,69-001-7024_69-001-7027,69-001-7024,69-001-7027,1,0,2
3114,69-001-7028,69-001-7030,Coprobacter,69-001,15,Stool,69-001-7028_69-001-7030,69-001-7028,69-001-7030,0.40350877192982454,1,1
3115,69-001-1042,69-001-7039,Coprobacter,69-001,24,Stool,69-001-1042_69-001-7039,69-001-1042,69-001-7039,1,0,2
3116,69-063-6042,69-063-09,Coprobacter,69-063,203,Stool,69-063-09_69-063-6042,69-063-6042,69-063-09,0.6595744680851063,0.3333333333333333,3
3117,69-010-02,69-010-1021,Coprobacter,69-010,589,Stool,69-010-02_69-010-1021,69-010-1021,69-010-02,0.7297297297297297,1,1
3118,69-010-1023,69-010-04,Coprobacter,69-010,241,Stool,69-010-04_69-010-1023,69-010-1023,69-010-04,0.375,1,1
3119,69-053-4011,69-053-4013,Coprobacter,69-053,4,Stool,69-053-4011_69-053-4013,69-053-4011,69-053-4013,1,0,2
3120,69-053-4013,69-053-4015,Coprobacter,69-053,17,Stool,69-053-4013_69-053-4015,69-053-4015,69-053-4013,0.8095238095238095,0.5,2
3121,69-053-1014,69-053-2012,Coprobacter,69-053,43,Stool,69-053-1014_69-053-2012,69-053-1014,69-053-2012,0.5353535353535354,0.5,2
3122,69-053-1034,69-053-6016,Coprobacter,69-053,49,Stool,69-053-1034_69-053-6016,69-053-1034,69-053-6016,0.41935483870967744,1,1
3123,69-053-2022,69-053-2025,Coprobacter,69-053,27,Stool,69-053-2022_69-053-2025,69-053-2022,69-053-2025,0.7272727272727273,1,1
3124,69-053-2025,69-053-6022,Coprobacter,69-053,119,Stool,69-053-2025_69-053-6022,69-053-2025,69-053-6022,0.07692307692307693,1,1
3125,69-053-6023,69-053-6025,Coprobacter,69-053,9,Stool,69-053-6023_69-053-6025,69-053-6023,69-053-6025,0.2,1,1
3126,69-053-6025,69-053-6031,Coprobacter,69-053,243,Stool,69-053-6025_69-053-6031,69-053-6025,69-053-6031,0.6470588235294118,1,1
3127,69-053-6031,69-053-6034,Coprobacter,69-053,21,Stool,69-053-6031_69-053-6034,69-053-6031,69-053-6034,1,0,2
3128,69-043-2012,69-043-05,Coprobacter,69-043,121,Stool,69-043-05_69-043-2012,69-043-2012,69-043-05,1,0,3
3129,69-043-05,69-043-07,Coprobacter,69-043,196,Stool,69-043-05_69-043-07,69-043-05,69-043-07,1,0,3
3130,69-043-08,69-043-8013,Coprobacter,69-043,79,Stool,69-043-08_69-043-8013,69-043-08,69-043-8013,0.85,0.5,2
3131,69-064-02,69-064-6015,Coprobacter,69-064,164,Stool,69-064-02_69-064-6015,69-064-02,69-064-6015,1,0,2
3132,69-064-6015,69-064-6021,Coprobacter,69-064,52,Stool,69-064-6015_69-064-6021,69-064-6015,69-064-6021,1,0,2
3133,69-064-6023,69-064-6035,Coprobacter,69-064,98,Stool,69-064-6023_69-064-6035,69-064-6023,69-064-6035,1,0,2
3134,69-026-1013,69-026-1015,Coprobacter,69-026,28,Stool,69-026-1013_69-026-1015,69-026-1013,69-026-1015,0.52,1,1
3135,69-026-1015,69-026-2023,Coprobacter,69-026,146,Stool,69-026-1015_69-026-2023,69-026-1015,69-026-2023,0.5,0.3333333333333333,3
3136,69-026-2023,69-026-2025,Coprobacter,69-026,19,Stool,69-026-2023_69-026-2025,69-026-2023,69-026-2025,1,0,4
3137,69-026-2032,69-026-2035,Coprobacter,69-026,21,Stool,69-026-2032_69-026-2035,69-026-2032,69-026-2035,0.5471698113207547,0.6666666666666666,3
3138,69-026-2043,69-026-2045,Coprobacter,69-026,28,Stool,69-026-2043_69-026-2045,69-026-2045,69-026-2043,0.6241610738255033,0.5,4
3139,70-1001-15,70-1001-2032,Coprobacter,70-1001,171,Stool,70-1001-15_70-1001-2032,70-1001-15,70-1001-2032,1,0,3
3140,69-069-1012,69-069-1015,Coprobacter,69-069,27,Stool,69-069-1012_69-069-1015,69-069-1015,69-069-1012,1,0,2
3141,69-069-6011,69-069-6013,Coprobacter,69-069,14,Stool,69-069-6011_69-069-6013,69-069-6011,69-069-6013,0.8260869565217391,0.3333333333333333,3
3142,69-069-6034,69-069-6036,Coprobacter,69-069,10,Stool,69-069-6034_69-069-6036,69-069-6034,69-069-6036,1,0,2
3143,69-074-2012,69-074-2015,Coprobacter,69-074,21,Stool,69-074-2012_69-074-2015,69-074-2012,69-074-2015,1,0,3
3144,69-091-4014,69-091-05,Coprobacter,69-091,175,Stool,69-091-05_69-091-4014,69-091-05,69-091-4014,1,0,4
3145,69-104-6013,69-104-6015,Coprobacter,69-104,9,Stool,69-104-6013_69-104-6015,69-104-6013,69-104-6015,1,0,4
3146,69-104-6015,69-104-6022,Coprobacter,69-104,158,Stool,69-104-6015_69-104-6022,69-104-6022,69-104-6015,0.5,1,1
3147,69-104-6022,69-104-6025,Coprobacter,69-104,17,Stool,69-104-6022_69-104-6025,69-104-6022,69-104-6025,0.3333333333333333,1,1
3148,69-107-6024,69-107-6026,Coprobacter,69-107,10,Stool,69-107-6024_69-107-6026,69-107-6024,69-107-6026,1,0,3
3149,69-107-6026,69-107-6035,Coprobacter,69-107,161,Stool,69-107-6026_69-107-6035,69-107-6035,69-107-6026,1,0,4
3150,69-114-6012,69-114-6014,Coprobacter,69-114,14,Stool,69-114-6012_69-114-6014,69-114-6012,69-114-6014,1,0,2
3151,69-114-6021,69-114-6024,Coprobacter,69-114,21,Stool,69-114-6021_69-114-6024,69-114-6021,69-114-6024,0.7241379310344828,0.3333333333333333,3
3152,69-114-6025,69-114-6031,Coprobacter,69-114,116,Stool,69-114-6025_69-114-6031,69-114-6025,69-114-6031,0.48201438848920863,0.25,4
3153,70-1002-10,70-1002-12,Coprobacter,70-1002,195,Stool,70-1002-10_70-1002-12,70-1002-10,70-1002-12,0.4905897114178168,1,5
3154,69-045-05,69-045-07,Coprobacter,69-045,177,Stool,69-045-05_69-045-07,69-045-05,69-045-07,1,0,2
3155,69-123-6013,69-123-6032,Coprobacter,69-123,123,Stool,69-123-6013_69-123-6032,69-123-6032,69-123-6013,0.7313432835820896,0.3333333333333333,3
3156,69-123-6032,69-123-6036,Coprobacter,69-123,14,Stool,69-123-6032_69-123-6036,69-123-6032,69-123-6036,1,0,2
3157,69-122-1013,69-122-02,Coprobacter,69-122,101,Stool,69-122-02_69-122-1013,69-122-1013,69-122-02,1,0,2
3158,70-1004-1012,70-1004-1014,Granulicatella,70-1004,9,Stool,70-1004-1012_70-1004-1014,70-1004-1012,70-1004-1014,0.16666666666666666,1,1
3159,69-027-01,69-027-04,Granulicatella,69-027,260,Stool,69-027-01_69-027-04,69-027-01,69-027-04,1,0,2
3160,69-027-04,69-027-12,Granulicatella,69-027,784,Stool,69-027-04_69-027-12,69-027-04,69-027-12,1,0,2
3161,70-1015-02,70-1015-6011,Granulicatella,70-1015,438,Stool,70-1015-02_70-1015-6011,70-1015-02,70-1015-6011,1,0,2
3162,69-023-1013,69-023-1015,Beduinibacterium,69-023,29,Stool,69-023-1013_69-023-1015,69-023-1013,69-023-1015,0.76,1,1
3163,69-036-01,69-036-08,Beduinibacterium,69-036,595,Stool,69-036-01_69-036-08,69-036-01,69-036-08,0.5789473684210527,1,1
3164,69-037-1012,69-037-12,Beduinibacterium,69-037,825,Stool,69-037-1012_69-037-12,69-037-1012,69-037-12,1,0,7
3165,70-1004-05,70-1004-07,Beduinibacterium,70-1004,147,Stool,70-1004-05_70-1004-07,70-1004-05,70-1004-07,0.8285714285714286,0.3333333333333333,3
3166,70-1008-06,70-1008-09,Beduinibacterium,70-1008,289,Stool,70-1008-06_70-1008-09,70-1008-06,70-1008-09,0,1,1
3167,70-1008-09,70-1008-2021,Beduinibacterium,70-1008,265,Stool,70-1008-09_70-1008-2021,70-1008-2021,70-1008-09,1,0,3
3168,70-1008-2022,70-1008-2024,Beduinibacterium,70-1008,7,Stool,70-1008-2022_70-1008-2024,70-1008-2024,70-1008-2022,0.5555555555555556,0.5,2
3169,69-035-05,69-035-09,Beduinibacterium,69-035,343,Stool,69-035-05_69-035-09,69-035-05,69-035-09,1,0,2
3170,70-1010-2015,70-1010-6012,Beduinibacterium,70-1010,165,Stool,70-1010-2015_70-1010-6012,70-1010-6012,70-1010-2015,0.8909090909090909,0.5,2
3171,70-1010-6023,70-1010-6026,Beduinibacterium,70-1010,17,Stool,70-1010-6023_70-1010-6026,70-1010-6023,70-1010-6026,0.5,0.5,2
3172,70-1015-04,70-1015-2013,Beduinibacterium,70-1015,96,Stool,70-1015-04_70-1015-2013,70-1015-04,70-1015-2013,1,0,2
3173,69-001-62,69-001-65,Beduinibacterium,69-001,113,Stool,69-001-62_69-001-65,69-001-62,69-001-65,1,0,2
3174,69-001-2002,69-001-80,Beduinibacterium,69-001,274,Stool,69-001-2002_69-001-80,69-001-80,69-001-2002,1,0,2
3175,69-001-6013,69-001-1012,Beduinibacterium,69-001,7,Stool,69-001-1012_69-001-6013,69-001-6013,69-001-1012,0.5047619047619047,0.5,2
3176,69-001-6016,69-001-6022,Beduinibacterium,69-001,28,Stool,69-001-6016_69-001-6022,69-001-6016,69-001-6022,1,0,2
3177,69-001-6023,69-001-6027,Beduinibacterium,69-001,28,Stool,69-001-6023_69-001-6027,69-001-6023,69-001-6027,1,0,3
3178,69-001-6031,69-001-6033,Beduinibacterium,69-001,14,Stool,69-001-6031_69-001-6033,69-001-6031,69-001-6033,1,0,3
3179,69-001-6038,69-001-4024,Beduinibacterium,69-001,67,Stool,69-001-4024_69-001-6038,69-001-4024,69-001-6038,0.3,1,1
3180,69-001-E11,69-001-6042,Beduinibacterium,69-001,26,Stool,69-001-6042_69-001-E11,69-001-E11,69-001-6042,1,0,2
3181,69-001-7011,69-001-7014,Beduinibacterium,69-001,28,Stool,69-001-7011_69-001-7014,69-001-7011,69-001-7014,1,0,2
3182,69-001-7015,69-001-7018,Beduinibacterium,69-001,18,Stool,69-001-7015_69-001-7018,69-001-7015,69-001-7018,1,0,3
3183,69-001-7022,69-001-7027,Beduinibacterium,69-001,35,Stool,69-001-7022_69-001-7027,69-001-7022,69-001-7027,1,0,2
3184,69-001-7027,69-001-7030,Beduinibacterium,69-001,29,Stool,69-001-7027_69-001-7030,69-001-7027,69-001-7030,1,0,2
3185,69-001-7031,69-001-7037,Beduinibacterium,69-001,40,Stool,69-001-7031_69-001-7037,69-001-7031,69-001-7037,1,0,4
3186,69-001-7037,69-001-1042,Beduinibacterium,69-001,21,Stool,69-001-1042_69-001-7037,69-001-7037,69-001-1042,1,0,4
3187,69-001-7043,69-001-7045,Beduinibacterium,69-001,46,Stool,69-001-7043_69-001-7045,69-001-7043,69-001-7045,0.9310344827586207,0.3333333333333333,3
3188,69-053-4011,69-053-4013,Beduinibacterium,69-053,4,Stool,69-053-4011_69-053-4013,69-053-4011,69-053-4013,0.9506172839506173,0.3333333333333333,3
3189,69-053-2015,69-053-1021,Beduinibacterium,69-053,169,Stool,69-053-1021_69-053-2015,69-053-2015,69-053-1021,0.1780821917808219,1,1
3190,69-053-1022,69-053-1033,Beduinibacterium,69-053,25,Stool,69-053-1022_69-053-1033,69-053-1022,69-053-1033,0.8652849740932642,0.5,2
3191,69-053-1034,69-053-6013,Beduinibacterium,69-053,32,Stool,69-053-1034_69-053-6013,69-053-1034,69-053-6013,0.5555555555555556,1,1
3192,69-053-6015,69-053-2021,Beduinibacterium,69-053,53,Stool,69-053-2021_69-053-6015,69-053-6015,69-053-2021,0.43661971830985913,0.5,2
3193,69-053-2022,69-053-2025,Beduinibacterium,69-053,27,Stool,69-053-2022_69-053-2025,69-053-2022,69-053-2025,0.6041666666666666,1,1
3194,69-043-05,69-043-10,Beduinibacterium,69-043,439,Stool,69-043-05_69-043-10,69-043-05,69-043-10,0.7818181818181819,0.25,4
3195,69-064-6014,69-064-6016,Beduinibacterium,69-064,18,Stool,69-064-6014_69-064-6016,69-064-6016,69-064-6014,0.25,1,1
3196,69-028-6032,69-028-6034,Beduinibacterium,70-1014,14,Stool,69-028-6032_69-028-6034,69-028-6032,69-028-6034,1,0,3
3197,70-1001-05,70-1001-07,Beduinibacterium,70-1001,191,Stool,70-1001-05_70-1001-07,70-1001-07,70-1001-05,1,0,2
3198,70-1001-07,70-1001-2032,Beduinibacterium,70-1001,1002,Stool,70-1001-07_70-1001-2032,70-1001-07,70-1001-2032,1,0,2
3199,70-1006-11,70-1006-14,Beduinibacterium,70-1006,375,Stool,70-1006-11_70-1006-14,70-1006-11,70-1006-14,1,0,2
3200,69-071-03,69-071-05,Beduinibacterium,69-071,196,Stool,69-071-03_69-071-05,69-071-05,69-071-03,1,0,2
3201,69-085-1012,69-085-04,Beduinibacterium,69-085,73,Stool,69-085-04_69-085-1012,69-085-04,69-085-1012,1,0,2
3202,69-085-05,69-085-07,Beduinibacterium,69-085,211,Stool,69-085-05_69-085-07,69-085-05,69-085-07,0.5,1,1
3203,69-104-6012,69-104-6014,Beduinibacterium,69-104,13,Stool,69-104-6012_69-104-6014,69-104-6014,69-104-6012,0.45454545454545453,0.5,2
3204,69-104-6015,69-104-6022,Beduinibacterium,69-104,158,Stool,69-104-6015_69-104-6022,69-104-6022,69-104-6015,0.6923076923076923,0.5,2
3205,69-107-6012,69-107-6014,Beduinibacterium,69-107,14,Stool,69-107-6012_69-107-6014,69-107-6014,69-107-6012,1,0,2
3206,69-107-6024,69-107-6032,Beduinibacterium,69-107,155,Stool,69-107-6024_69-107-6032,69-107-6032,69-107-6024,1,0,2
3207,69-107-6033,69-107-6036,Beduinibacterium,69-107,17,Stool,69-107-6033_69-107-6036,69-107-6033,69-107-6036,1,0,2
3208,69-114-6011,69-114-03,Beduinibacterium,69-114,100,Stool,69-114-03_69-114-6011,69-114-6011,69-114-03,1,0,2
3209,69-114-03,69-114-6026,Beduinibacterium,69-114,78,Stool,69-114-03_69-114-6026,69-114-6026,69-114-03,1,0,2
3210,70-1002-10,70-1002-12,Beduinibacterium,70-1002,195,Stool,70-1002-10_70-1002-12,70-1002-10,70-1002-12,1,0,2
3211,69-090-04,69-090-1014,Beduinibacterium,69-090,154,Stool,69-090-04_69-090-1014,69-090-04,69-090-1014,1,0,2
3212,69-090-1014,69-090-1025,Beduinibacterium,69-090,71,Stool,69-090-1014_69-090-1025,69-090-1025,69-090-1014,1,0,2
3213,69-081-02,69-081-05,Beduinibacterium,69-081,317,Stool,69-081-02_69-081-05,69-081-02,69-081-05,0.582089552238806,0.25,4
3214,69-122-1013,69-122-02,Beduinibacterium,69-122,101,Stool,69-122-02_69-122-1013,69-122-1013,69-122-02,0.34074074074074073,0.6666666666666666,3
3215,69-023-04,69-023-6014,Butyricicoccus,69-023,93,Stool,69-023-04_69-023-6014,69-023-04,69-023-6014,1,0,3
3216,69-023-6016,69-023-6022,Butyricicoccus,69-023,38,Stool,69-023-6016_69-023-6022,69-023-6016,69-023-6022,0.6824034334763949,0.4,5
3217,69-023-6032,69-023-6035,Butyricicoccus,69-023,18,Stool,69-023-6032_69-023-6035,69-023-6032,69-023-6035,0.14285714285714285,1,1
3218,69-023-09,69-023-12,Butyricicoccus,69-023,326,Stool,69-023-09_69-023-12,69-023-09,69-023-12,0.7222222222222222,0.5,2
3219,69-031-05,69-031-07,Butyricicoccus,69-031,189,Stool,69-031-05_69-031-07,69-031-05,69-031-07,1,0,3
3220,69-037-03,69-037-1023,Butyricicoccus,69-037,79,Stool,69-037-03_69-037-1023,69-037-03,69-037-1023,0.9709497206703911,0.25,4
3221,69-037-1023,69-037-2013,Butyricicoccus,69-037,111,Stool,69-037-1023_69-037-2013,69-037-1023,69-037-2013,0.6941176470588235,0.5,2
3222,69-037-2013,69-037-2015,Butyricicoccus,69-037,18,Stool,69-037-2013_69-037-2015,69-037-2013,69-037-2015,1,0,3
3223,69-037-2015,69-037-1036,Butyricicoccus,69-037,115,Stool,69-037-1036_69-037-2015,69-037-2015,69-037-1036,1,0,2
3224,69-037-08,69-037-11,Butyricicoccus,69-037,217,Stool,69-037-08_69-037-11,69-037-08,69-037-11,0.7935483870967742,0.5,2
