...1,Start,End,taxa,SubjectID,timediff,Bodysite,name,sample_id1,sample_id2,dist,jaccard,asv_number
6468,69-028-6031,69-028-6034,Herbaspirillum,70-1014,21,Skin,69-028-6031_69-028-6034,69-028-6034,69-028-6031,0.4174757281553398,1,1
6469,70-1012-08,70-1012-1013,Herbaspirillum,70-1012,28,Skin,70-1012-08_70-1012-1013,70-1012-1013,70-1012-08,0.5,1,1
6470,70-1012-1013,70-1012-1015,Herbaspirillum,70-1012,35,Skin,70-1012-1013_70-1012-1015,70-1012-1015,70-1012-1013,0,1,1
6471,70-1012-1015,70-1012-10,Herbaspirillum,70-1012,149,Skin,70-1012-10_70-1012-1015,70-1012-10,70-1012-1015,0.6,1,1
6472,69-032-2015,69-032-1015,Herbaspirillum,69-032,110,Skin,69-032-1015_69-032-2015,69-032-2015,69-032-1015,0.42857142857142855,1,1
6473,69-023-1013,69-023-6021,Herbaspirillum,69-023,429,Skin,69-023-1013_69-023-6021,69-023-6021,69-023-1013,0.8863636363636364,1,1
6474,69-023-6022,69-023-6026,Herbaspirillum,69-023,25,Skin,69-023-6022_69-023-6026,69-023-6022,69-023-6026,0.8208955223880597,1,1
6475,69-023-6026,69-023-14,Herbaspirillum,69-023,784,Skin,69-023-14_69-023-6026,69-023-6026,69-023-14,0.90625,1,1
6476,70-1015-03,70-1015-2012,Herbaspirillum,70-1015,186,Skin,70-1015-03_70-1015-2012,70-1015-03,70-1015-2012,0.5263157894736842,1,1
6477,70-1015-06,70-1015-07,Herbaspirillum,70-1015,52,Skin,70-1015-06_70-1015-07,70-1015-07,70-1015-06,0.13675213675213677,1,1
6478,70-1015-07,70-1015-6015,Herbaspirillum,70-1015,17,Skin,70-1015-07_70-1015-6015,70-1015-07,70-1015-6015,0.20361990950226244,1,1
6479,70-1015-6021,70-1015-6023,Herbaspirillum,70-1015,14,Skin,70-1015-6021_70-1015-6023,70-1015-6021,70-1015-6023,0.5238095238095238,1,1
6480,70-1015-6024,70-1015-6026,Herbaspirillum,70-1015,10,Skin,70-1015-6024_70-1015-6026,70-1015-6024,70-1015-6026,0.1875,1,1
6481,69-107-6011,69-107-6016,Herbaspirillum,69-107,31,Skin,69-107-6011_69-107-6016,69-107-6011,69-107-6016,0.3333333333333333,1,1
6482,70-1011-06,70-1011-08,Herbaspirillum,70-1011,261,Skin,70-1011-06_70-1011-08,70-1011-06,70-1011-08,0.5777777777777777,1,1
6483,70-1005-1022,70-1005-1025,Herbaspirillum,70-1005,19,Skin,70-1005-1022_70-1005-1025,70-1005-1025,70-1005-1022,0.5,1,1
6484,70-1005-1025,70-1005-11,Herbaspirillum,70-1005,287,Skin,70-1005-1025_70-1005-11,70-1005-1025,70-1005-11,0.47572815533980584,1,1
6485,70-1005-14,70-1005-6023,Herbaspirillum,70-1005,172,Skin,70-1005-14_70-1005-6023,70-1005-14,70-1005-6023,0.7037037037037037,1,1
6486,70-1005-6023,70-1005-1033,Herbaspirillum,70-1005,597,Skin,70-1005-1033_70-1005-6023,70-1005-6023,70-1005-1033,0.45454545454545453,1,1
6487,70-1008-2015,70-1008-2025,Herbaspirillum,70-1008,374,Skin,70-1008-2015_70-1008-2025,70-1008-2015,70-1008-2025,0.25,1,1
6488,70-1008-2025,70-1008-14,Herbaspirillum,70-1008,362,Skin,70-1008-14_70-1008-2025,70-1008-2025,70-1008-14,0.8478260869565217,1,1
6489,69-026-02,69-026-2012,Herbaspirillum,69-026,260,Skin,69-026-02_69-026-2012,69-026-2012,69-026-02,0.04,1,1
6490,69-026-2012,69-026-2014,Herbaspirillum,69-026,7,Skin,69-026-2012_69-026-2014,69-026-2012,69-026-2014,0.7011494252873564,1,1
6491,69-026-1014,69-026-2022,Herbaspirillum,69-026,160,Skin,69-026-1014_69-026-2022,69-026-2022,69-026-1014,0.9716312056737588,1,1
6492,69-026-2023,69-026-2032,Herbaspirillum,69-026,162,Skin,69-026-2023_69-026-2032,69-026-2023,69-026-2032,0.6097560975609756,1,1
6493,69-026-2033,69-026-2035,Herbaspirillum,69-026,18,Skin,69-026-2033_69-026-2035,69-026-2035,69-026-2033,0.7101449275362319,1,1
6494,69-026-2035,69-026-11,Herbaspirillum,69-026,390,Skin,69-026-11_69-026-2035,69-026-2035,69-026-11,0.6666666666666666,1,1
6495,70-1004-05,70-1004-09,Herbaspirillum,70-1004,335,Skin,70-1004-05_70-1004-09,70-1004-09,70-1004-05,0.12,1,1
6496,69-063-1015,69-063-6014,Herbaspirillum,69-063,56,Skin,69-063-1015_69-063-6014,69-063-1015,69-063-6014,0.030303030303030304,1,1
6497,69-063-6021,69-063-6026,Herbaspirillum,69-063,34,Skin,69-063-6021_69-063-6026,69-063-6026,69-063-6021,0.3333333333333333,1,1
6498,69-063-6026,69-063-6033,Herbaspirillum,69-063,39,Skin,69-063-6026_69-063-6033,69-063-6033,69-063-6026,0.8043478260869565,1,1
6499,69-063-6033,69-063-6035,Herbaspirillum,69-063,10,Skin,69-063-6033_69-063-6035,69-063-6035,69-063-6033,0.18996415770609318,1,1
6500,69-033-01,69-033-08,Herbaspirillum,69-033,697,Skin,69-033-01_69-033-08,69-033-08,69-033-01,0.825503355704698,1,1
6501,69-048-2011,69-048-2014,Herbaspirillum,69-048,8,Skin,69-048-2011_69-048-2014,69-048-2011,69-048-2014,0.49504950495049505,1,1
6502,70-1010-2012,70-1010-2015,Herbaspirillum,70-1010,21,Skin,70-1010-2012_70-1010-2015,70-1010-2012,70-1010-2015,0.5102040816326531,1,1
6503,70-1006-2013,70-1006-2015,Herbaspirillum,70-1006,17,Skin,70-1006-2013_70-1006-2015,70-1006-2015,70-1006-2013,0.5294117647058824,1,1
6504,70-1006-11,70-1006-13,Herbaspirillum,70-1006,222,Skin,70-1006-11_70-1006-13,70-1006-13,70-1006-11,0.6136363636363636,1,1
6505,70-1006-13,70-1006-1025,Herbaspirillum,70-1006,42,Skin,70-1006-1025_70-1006-13,70-1006-1025,70-1006-13,0.3333333333333333,1,1
6506,69-041-01,69-041-1014,Herbaspirillum,69-041,339,Skin,69-041-01_69-041-1014,69-041-1014,69-041-01,0.4939759036144578,1,1
6507,69-053-4013,69-053-4015,Herbaspirillum,69-053,17,Skin,69-053-4013_69-053-4015,69-053-4015,69-053-4013,0.7446808510638298,1,1
6508,69-053-1011,69-053-1014,Herbaspirillum,69-053,20,Skin,69-053-1011_69-053-1014,69-053-1014,69-053-1011,0.37209302325581395,1,1
6509,69-053-1014,69-053-04,Herbaspirillum,69-053,203,Skin,69-053-04_69-053-1014,69-053-04,69-053-1014,0.6423841059602649,1,1
6510,69-053-05,69-053-6012,Herbaspirillum,69-053,25,Skin,69-053-05_69-053-6012,69-053-6012,69-053-05,0.2676056338028169,1,1
6511,69-053-6014,69-053-2022,Herbaspirillum,69-053,57,Skin,69-053-2022_69-053-6014,69-053-6014,69-053-2022,0.3493975903614458,1,1
6512,69-027-03,69-027-2012,Herbaspirillum,69-027,156,Skin,69-027-03_69-027-2012,69-027-03,69-027-2012,0.2,1,1
6513,69-027-2014,69-027-07,Herbaspirillum,69-027,194,Skin,69-027-07_69-027-2014,69-027-2014,69-027-07,0.07692307692307693,1,1
6514,69-073-01,69-073-03,Herbaspirillum,69-073,154,Skin,69-073-01_69-073-03,69-073-03,69-073-01,0.5467625899280576,1,1
6515,69-037-1012,69-037-1025,Herbaspirillum,69-037,216,Skin,69-037-1012_69-037-1025,69-037-1025,69-037-1012,0.3684210526315789,1,1
6516,69-037-1025,69-037-1036,Herbaspirillum,69-037,212,Skin,69-037-1025_69-037-1036,69-037-1036,69-037-1025,0.6623376623376623,1,1
6517,69-001-64,69-001-72,Herbaspirillum,69-001,131,Skin,69-001-64_69-001-72,69-001-64,69-001-72,0.3939393939393939,1,1
6518,69-001-72,69-001-76,Herbaspirillum,69-001,111,Skin,69-001-72_69-001-76,69-001-72,69-001-76,0.6428571428571429,1,1
6519,69-001-4011,69-001-84,Herbaspirillum,69-001,67,Skin,69-001-4011_69-001-84,69-001-4011,69-001-84,0.6,1,1
6520,69-001-84,69-001-1012_2,Herbaspirillum,69-001,17,Skin,69-001-1012_2_69-001-84,69-001-1012_2,69-001-84,0.07692307692307693,1,1
6521,69-001-1012_2,69-001-1012,Herbaspirillum,69-001,4,Skin,69-001-1012_69-001-1012_2,69-001-1012_2,69-001-1012,0.4,1,1
6522,69-001-1012,69-001-1021,Herbaspirillum,69-001,190,Skin,69-001-1012_69-001-1021,69-001-1021,69-001-1012,0.8723404255319149,1,1
6523,69-001-1022,69-001-4022,Herbaspirillum,69-001,40,Skin,69-001-1022_69-001-4022,69-001-4022,69-001-1022,0.6774193548387096,1,1
6524,69-001-4022,69-001-4025,Herbaspirillum,69-001,23,Skin,69-001-4022_69-001-4025,69-001-4025,69-001-4022,0.1746031746031746,1,1
6525,69-001-E11,69-001-7011,Herbaspirillum,69-001,82,Skin,69-001-7011_69-001-E11,69-001-7011,69-001-E11,0.38461538461538464,1,1
6526,69-001-7013,69-001-7027,Herbaspirillum,69-001,85,Skin,69-001-7013_69-001-7027,69-001-7027,69-001-7013,0.6504854368932039,1,1
6527,69-001-7035,69-001-7037,Herbaspirillum,69-001,19,Skin,69-001-7035_69-001-7037,69-001-7035,69-001-7037,0.6,1,1
6528,69-074-01,69-074-6024,Herbaspirillum,69-074,142,Skin,69-074-01_69-074-6024,69-074-6024,69-074-01,0.6936936936936937,1,1
6529,69-074-6025,69-074-6034,Herbaspirillum,69-074,95,Skin,69-074-6025_69-074-6034,69-074-6025,69-074-6034,0.3469387755102041,1,1
6530,69-074-6034,69-074-6036,Herbaspirillum,69-074,10,Skin,69-074-6034_69-074-6036,69-074-6034,69-074-6036,0.28,1,1
6531,69-074-2013,69-074-07,Herbaspirillum,69-074,216,Skin,69-074-07_69-074-2013,69-074-2013,69-074-07,0.52,1,1
6532,69-021-02,69-021-4011,Herbaspirillum,69-021,195,Skin,69-021-02_69-021-4011,69-021-02,69-021-4011,0.3333333333333333,1,1
6533,69-079-1015,69-079-06,Herbaspirillum,69-079,509,Skin,69-079-06_69-079-1015,69-079-1015,69-079-06,1,0,2
6534,69-043-1022,69-043-07,Herbaspirillum,69-043,347,Skin,69-043-07_69-043-1022,69-043-1022,69-043-07,0.8181818181818182,1,1
6535,69-043-07,69-043-2023,Herbaspirillum,69-043,21,Skin,69-043-07_69-043-2023,69-043-07,69-043-2023,0.7,1,1
6536,69-043-2023,69-043-08,Herbaspirillum,69-043,75,Skin,69-043-08_69-043-2023,69-043-08,69-043-2023,0.20930232558139536,1,1
6537,70-1002-11,70-1002-2015,Herbaspirillum,70-1002,133,Skin,70-1002-11_70-1002-2015,70-1002-2015,70-1002-11,0.23076923076923078,1,1
6538,69-047-02,69-047-3012,Herbaspirillum,69-047,51,Skin,69-047-02_69-047-3012,69-047-3012,69-047-02,0.75,1,1
6539,69-100-6014,69-100-6034,Herbaspirillum,69-100,357,Skin,69-100-6014_69-100-6034,69-100-6014,69-100-6034,0.47058823529411764,1,1
6540,70-1001-2013,70-1001-2023,Herbaspirillum,70-1001,364,Skin,70-1001-2013_70-1001-2023,70-1001-2013,70-1001-2023,0.4461538461538462,1,1
6541,69-064-03,69-064-6016,Herbaspirillum,69-064,96,Skin,69-064-03_69-064-6016,69-064-6016,69-064-03,0.47280334728033474,1,1
6542,69-064-6016,69-064-6024,Herbaspirillum,69-064,52,Skin,69-064-6016_69-064-6024,69-064-6016,69-064-6024,0.4251012145748988,1,1
6543,69-064-6024,69-064-07,Herbaspirillum,69-064,82,Skin,69-064-07_69-064-6024,69-064-07,69-064-6024,0.0364963503649635,1,1
6544,69-040-2012,69-040-3012,Herbaspirillum,69-040,181,Skin,69-040-2012_69-040-3012,69-040-3012,69-040-2012,0.1111111111111111,1,1
6545,69-012-02,69-012-04,Herbaspirillum,69-012,4,Skin,69-012-02_69-012-04,69-012-04,69-012-02,0.21739130434782608,1,1
6546,69-012-04,69-012-06,Herbaspirillum,69-012,318,Skin,69-012-04_69-012-06,69-012-04,69-012-06,0.2222222222222222,1,1
6547,69-036-1011,69-036-1015,Herbaspirillum,69-036,36,Skin,69-036-1011_69-036-1015,69-036-1015,69-036-1011,0,1,1
6548,69-036-1015,69-036-04_2,Herbaspirillum,69-036,182,Skin,69-036-04_2_69-036-1015,69-036-1015,69-036-04_2,0.5882352941176471,1,1
6549,69-036-04_2,69-036-09,Herbaspirillum,69-036,447,Skin,69-036-04_2_69-036-09,69-036-09,69-036-04_2,0.16923076923076924,1,1
6550,69-031-08,69-031-11,Herbaspirillum,69-031,883,Skin,69-031-08_69-031-11,69-031-08,69-031-11,0.574468085106383,1,1
6551,69-057-04,69-057-06,Herbaspirillum,69-057,187,Skin,69-057-04_69-057-06,69-057-04,69-057-06,0.4883720930232558,1,1
6552,69-069-1015,69-069-1024,Herbaspirillum,69-069,83,Skin,69-069-1015_69-069-1024,69-069-1015,69-069-1024,0.9538461538461539,1,1
6553,69-069-1025,69-069-6016,Herbaspirillum,69-069,64,Skin,69-069-1025_69-069-6016,69-069-6016,69-069-1025,0.19148936170212766,1,1
6554,69-104-6013,69-104-6015,Herbaspirillum,69-104,9,Skin,69-104-6013_69-104-6015,69-104-6015,69-104-6013,0.6962025316455697,1,1
6555,69-077-03,69-077-11,Herbaspirillum,69-077,1016,Skin,69-077-03_69-077-11,69-077-03,69-077-11,0.7066666666666667,1,1
6556,70-1012-05,70-1012-13,Kocuria,70-1012,867,Skin,70-1012-05_70-1012-13,70-1012-05,70-1012-13,0.8787878787878788,1,1
6557,69-032-1014,69-032-1052,Kocuria,69-032,901,Skin,69-032-1014_69-032-1052,69-032-1014,69-032-1052,1,0,2
6558,70-1015-01,70-1015-2012,Kocuria,70-1015,347,Skin,70-1015-01_70-1015-2012,70-1015-2012,70-1015-01,0.7910447761194029,1,1
6559,70-1015-2013,70-1015-6022,Kocuria,70-1015,252,Skin,70-1015-2013_70-1015-6022,70-1015-6022,70-1015-2013,1,0,2
6560,70-1015-6022,70-1015-1034,Kocuria,70-1015,1022,Skin,70-1015-1034_70-1015-6022,70-1015-6022,70-1015-1034,1,0,2
6561,70-1005-6056,70-1005-17,Kocuria,70-1005,243,Skin,70-1005-17_70-1005-6056,70-1005-6056,70-1005-17,0.09090909090909091,1,1
6562,70-1008-14,70-1008-6013,Kocuria,70-1008,62,Skin,70-1008-14_70-1008-6013,70-1008-14,70-1008-6013,0.2727272727272727,1,1
6563,70-1008-6016,70-1008-6022,Kocuria,70-1008,40,Skin,70-1008-6016_70-1008-6022,70-1008-6022,70-1008-6016,0.6666666666666666,1,1
6564,70-1008-6022,70-1008-6024,Kocuria,70-1008,13,Skin,70-1008-6022_70-1008-6024,70-1008-6022,70-1008-6024,0.10344827586206896,1,1
6565,70-1008-6024,70-1008-6031,Kocuria,70-1008,91,Skin,70-1008-6024_70-1008-6031,70-1008-6031,70-1008-6024,0.43478260869565216,1,1
6566,70-1008-6031,70-1008-6033,Kocuria,70-1008,14,Skin,70-1008-6031_70-1008-6033,70-1008-6033,70-1008-6031,1,0,2
6567,70-1008-6033,70-1008-6036,Kocuria,70-1008,17,Skin,70-1008-6033_70-1008-6036,70-1008-6033,70-1008-6036,1,0,2
6568,69-063-1015,69-063-8014,Kocuria,69-063,1052,Skin,69-063-1015_69-063-8014,69-063-1015,69-063-8014,1,0,4
6569,69-063-8014,69-063-1032,Kocuria,69-063,175,Skin,69-063-1032_69-063-8014,69-063-8014,69-063-1032,1,0,2
6570,69-033-01,69-033-08,Kocuria,69-033,697,Skin,69-033-01_69-033-08,69-033-08,69-033-01,0.9127725856697819,1,1
6571,69-048-02,69-048-2014,Kocuria,69-048,124,Skin,69-048-02_69-048-2014,69-048-2014,69-048-02,0.6875,1,1
6572,69-048-2014,69-048-07,Kocuria,69-048,329,Skin,69-048-07_69-048-2014,69-048-2014,69-048-07,0.9150943396226415,0.5,2
6573,69-048-08,69-048-12,Kocuria,69-048,420,Skin,69-048-08_69-048-12,69-048-08,69-048-12,0.7006802721088435,0.5,2
6574,70-1010-12,70-1010-6023,Kocuria,70-1010,46,Skin,70-1010-12_70-1010-6023,70-1010-6023,70-1010-12,0.7570093457943925,0.5,2
6575,70-1010-6024,70-1010-2023,Kocuria,70-1010,16,Skin,70-1010-2023_70-1010-6024,70-1010-6024,70-1010-2023,1,0,2
6576,70-1010-2023,70-1010-14,Kocuria,70-1010,525,Skin,70-1010-14_70-1010-2023,70-1010-2023,70-1010-14,0.4782608695652174,1,1
6577,70-1006-09,70-1006-2012_2,Kocuria,70-1006,464,Skin,70-1006-09_70-1006-2012_2,70-1006-09,70-1006-2012_2,1,0,2
6578,70-1006-2012_2,70-1006-14,Kocuria,70-1006,143,Skin,70-1006-14_70-1006-2012_2,70-1006-2012_2,70-1006-14,0.6701570680628273,1,1
6579,70-1006-15,70-1006-16,Kocuria,70-1006,522,Skin,70-1006-15_70-1006-16,70-1006-15,70-1006-16,0.8279569892473119,0.5,2
6580,69-053-05,69-053-6013,Kocuria,69-053,32,Skin,69-053-05_69-053-6013,69-053-6013,69-053-05,1,0,2
6581,69-053-6013,69-053-6022,Kocuria,69-053,210,Skin,69-053-6013_69-053-6022,69-053-6013,69-053-6022,1,0,2
6582,69-053-6022,69-053-2034,Kocuria,69-053,462,Skin,69-053-2034_69-053-6022,69-053-6022,69-053-2034,1,0,2
6583,69-027-07,69-027-13,Kocuria,69-027,714,Skin,69-027-07_69-027-13,69-027-07,69-027-13,1,0,2
6584,69-001-60,69-001-2002,Kocuria,69-001,214,Skin,69-001-2002_69-001-60,69-001-60,69-001-2002,0.1111111111111111,1,1
6585,69-001-70,69-001-82,Kocuria,69-001,283,Skin,69-001-70_69-001-82,69-001-82,69-001-70,1,0,2
6586,69-001-82,69-001-84,Kocuria,69-001,52,Skin,69-001-82_69-001-84,69-001-82,69-001-84,0.14285714285714285,1,1
6587,69-001-6033,69-001-6037,Kocuria,69-001,29,Skin,69-001-6033_69-001-6037,69-001-6037,69-001-6033,1,0,2
6588,69-001-6038,69-001-1025,Kocuria,69-001,46,Skin,69-001-1025_69-001-6038,69-001-1025,69-001-6038,1,0,2
6589,69-001-1025,69-001-7038,Kocuria,69-001,335,Skin,69-001-1025_69-001-7038,69-001-1025,69-001-7038,0.024691358024691357,1,1
6590,69-001-7038,69-001-7041,Kocuria,69-001,63,Skin,69-001-7038_69-001-7041,69-001-7041,69-001-7038,0.7202072538860104,1,1
6591,69-001-7043,69-001-7053,Kocuria,69-001,167,Skin,69-001-7043_69-001-7053,69-001-7043,69-001-7053,0.36,1,1
6592,69-001-7053,69-001-7055,Kocuria,69-001,49,Skin,69-001-7053_69-001-7055,69-001-7055,69-001-7053,0.4074074074074074,1,1
6593,69-001-7061,69-001-7063,Kocuria,69-001,11,Skin,69-001-7061_69-001-7063,69-001-7061,69-001-7063,0.7349397590361446,1,1
6594,69-001-7063,69-001-7069,Kocuria,69-001,158,Skin,69-001-7063_69-001-7069,69-001-7063,69-001-7069,0.8227848101265823,1,1
6595,69-001-7069,69-001-7074,Kocuria,69-001,49,Skin,69-001-7069_69-001-7074,69-001-7074,69-001-7069,0.5,1,1
6596,69-074-6035,69-074-10,Kocuria,69-074,849,Skin,69-074-10_69-074-6035,69-074-6035,69-074-10,0.8352941176470589,1,1
6597,69-045-02,69-045-08,Kocuria,69-045,610,Skin,69-045-02_69-045-08,69-045-08,69-045-02,1,0,3
6598,69-079-02,69-079-05,Kocuria,69-079,330,Skin,69-079-02_69-079-05,69-079-02,69-079-05,1,0,2
6599,69-035-08,69-035-13,Kocuria,69-035,538,Skin,69-035-08_69-035-13,69-035-08,69-035-13,0.2,1,1
6600,69-100-6012,69-100-6021,Kocuria,69-100,147,Skin,69-100-6012_69-100-6021,69-100-6012,69-100-6021,1,0,2
6601,69-100-6021,69-100-6031,Kocuria,69-100,203,Skin,69-100-6021_69-100-6031,69-100-6021,69-100-6031,0.030303030303030304,1,1
6602,69-100-6031,69-100-6034,Kocuria,69-100,21,Skin,69-100-6031_69-100-6034,69-100-6034,69-100-6031,0.14285714285714285,1,1
6603,69-100-6034,69-100-6036,Kocuria,69-100,10,Skin,69-100-6034_69-100-6036,69-100-6036,69-100-6034,0.09090909090909091,1,1
6604,70-1001-2023,70-1001-2033,Kocuria,70-1001,374,Skin,70-1001-2023_70-1001-2033,70-1001-2023,70-1001-2033,1,0,2
6605,69-064-6014_2,69-064-6025,Kocuria,69-064,81,Skin,69-064-6014_2_69-064-6025,69-064-6025,69-064-6014_2,1,0,3
6606,69-069-1023,69-069-6012,Kocuria,69-069,68,Skin,69-069-1023_69-069-6012,69-069-6012,69-069-1023,0.6111111111111112,1,1
6607,69-069-6014,69-069-6036,Kocuria,69-069,193,Skin,69-069-6014_69-069-6036,69-069-6014,69-069-6036,1,0,2
6608,69-069-6036_2,69-069-09,Kocuria,69-069,744,Skin,69-069-09_69-069-6036_2,69-069-6036_2,69-069-09,0.3333333333333333,0.5,2
6609,69-110-02,69-110-05,Kocuria,69-110,420,Skin,69-110-02_69-110-05,69-110-02,69-110-05,1,0,2
6610,69-109-7012,69-109-7016,Kocuria,69-109,9,Skin,69-109-7012_69-109-7016,69-109-7012,69-109-7016,1,0,2
6611,69-109-7016,69-109-7018,Kocuria,69-109,5,Skin,69-109-7016_69-109-7018,69-109-7018,69-109-7016,0.5294117647058824,1,1
6612,69-109-7018,69-109-7023,Kocuria,69-109,12,Skin,69-109-7018_69-109-7023,69-109-7018,69-109-7023,1,0,2
6613,69-104-01,69-104-6012,Kocuria,69-104,28,Skin,69-104-01_69-104-6012,69-104-01,69-104-6012,1,0,2
6614,69-104-6012,69-104-6014,Kocuria,69-104,13,Skin,69-104-6012_69-104-6014,69-104-6014,69-104-6012,1,0,2
6615,69-104-6014,69-104-6016,Kocuria,69-104,10,Skin,69-104-6014_69-104-6016,69-104-6014,69-104-6016,1,0,2
6616,69-091-06,69-091-09,Kocuria,69-091,615,Skin,69-091-06_69-091-09,69-091-06,69-091-09,1,0,2
6617,69-123-6052,69-123-5031,Kocuria,69-123,391,Skin,69-123-5031_69-123-6052,69-123-6052,69-123-5031,1,0,2
6618,69-123-5031,69-123-8013,Kocuria,69-123,91,Skin,69-123-5031_69-123-8013,69-123-8013,69-123-5031,1,0,2
6619,69-090-1041,69-090-1054,Kocuria,69-090,59,Skin,69-090-1041_69-090-1054,69-090-1041,69-090-1054,1,0,2
6620,70-1014-03,69-028-2012,Ralstonia,70-1014,186,Skin,69-028-2012_70-1014-03,70-1014-03,69-028-2012,0.9363636363636364,0.5,2
6621,69-028-2012,69-028-1024,Ralstonia,70-1014,111,Skin,69-028-1024_69-028-2012,69-028-1024,69-028-2012,0.8703703703703703,0.5,2
6622,69-028-1025,69-028-6012,Ralstonia,70-1014,62,Skin,69-028-1025_69-028-6012,69-028-6012,69-028-1025,0.4375,1,1
6623,69-028-6012,69-028-6022,Ralstonia,70-1014,60,Skin,69-028-6012_69-028-6022,69-028-6012,69-028-6022,0.30303030303030304,1,1
6624,69-028-6022,69-028-6024,Ralstonia,70-1014,14,Skin,69-028-6022_69-028-6024,69-028-6024,69-028-6022,1,0,2
6625,69-028-6031,69-028-6034,Ralstonia,70-1014,21,Skin,69-028-6031_69-028-6034,69-028-6034,69-028-6031,0.3670886075949367,1,1
6626,70-1012-06,70-1012-08,Ralstonia,70-1012,198,Skin,70-1012-06_70-1012-08,70-1012-06,70-1012-08,0.15873015873015872,1,2
6627,70-1012-08,70-1012-1013,Ralstonia,70-1012,28,Skin,70-1012-08_70-1012-1013,70-1012-1013,70-1012-08,0.1016949152542373,1,2
6628,70-1012-1013,70-1012-1015,Ralstonia,70-1012,35,Skin,70-1012-1013_70-1012-1015,70-1012-1015,70-1012-1013,0.2465753424657534,1,2
6629,70-1012-1015,70-1012-10,Ralstonia,70-1012,149,Skin,70-1012-10_70-1012-1015,70-1012-10,70-1012-1015,0.16201117318435754,1,2
6630,70-1012-10,70-1012-17,Ralstonia,70-1012,886,Skin,70-1012-10_70-1012-17,70-1012-10,70-1012-17,0.96,0.5,2
6631,69-032-2015,69-032-11,Ralstonia,69-032,970,Skin,69-032-11_69-032-2015,69-032-2015,69-032-11,1,0,2
6632,69-032-11,69-032-1052,Ralstonia,69-032,27,Skin,69-032-1052_69-032-11,69-032-11,69-032-1052,0.25,1,1
6633,69-023-1013,69-023-6015,Ralstonia,69-023,391,Skin,69-023-1013_69-023-6015,69-023-6015,69-023-1013,1,0,2
6634,69-023-6015,69-023-6021,Ralstonia,69-023,38,Skin,69-023-6015_69-023-6021,69-023-6021,69-023-6015,0.2558139534883721,1,1
6635,69-023-6022,69-023-6026,Ralstonia,69-023,25,Skin,69-023-6022_69-023-6026,69-023-6022,69-023-6026,0.6457142857142857,0.5,2
6636,69-023-6031,69-023-14,Ralstonia,69-023,718,Skin,69-023-14_69-023-6031,69-023-6031,69-023-14,0.8795180722891566,1,1
6637,70-1015-03,70-1015-2012,Ralstonia,70-1015,186,Skin,70-1015-03_70-1015-2012,70-1015-03,70-1015-2012,1,0,2
6638,70-1015-6013,70-1015-6015,Ralstonia,70-1015,10,Skin,70-1015-6013_70-1015-6015,70-1015-6013,70-1015-6015,0.09523809523809523,1,1
6639,70-1015-6015,70-1015-6021,Ralstonia,70-1015,39,Skin,70-1015-6015_70-1015-6021,70-1015-6021,70-1015-6015,0.6310679611650486,0.5,2
6640,70-1015-6021,70-1015-6023,Ralstonia,70-1015,14,Skin,70-1015-6021_70-1015-6023,70-1015-6021,70-1015-6023,0.6633663366336634,0.5,2
6641,70-1015-6023,70-1015-6025,Ralstonia,70-1015,10,Skin,70-1015-6023_70-1015-6025,70-1015-6023,70-1015-6025,1,0,2
6642,70-1015-6033,70-1015-6036,Ralstonia,70-1015,17,Skin,70-1015-6033_70-1015-6036,70-1015-6036,70-1015-6033,0.5897435897435898,1,1
6643,69-107-6013,69-107-6016,Ralstonia,69-107,17,Skin,69-107-6013_69-107-6016,69-107-6016,69-107-6013,0.7058823529411765,0.5,2
6644,69-107-6016,69-107-6023,Ralstonia,69-107,144,Skin,69-107-6016_69-107-6023,69-107-6023,69-107-6016,0.8125,0.5,2
6645,69-107-6023,69-107-6033,Ralstonia,69-107,168,Skin,69-107-6023_69-107-6033,69-107-6023,69-107-6033,1,0,2
6646,69-107-6033,69-107-05,Ralstonia,69-107,561,Skin,69-107-05_69-107-6033,69-107-6033,69-107-05,0.3333333333333333,1,1
6647,70-1005-1022,70-1005-1025,Ralstonia,70-1005,19,Skin,70-1005-1022_70-1005-1025,70-1005-1025,70-1005-1022,0.5053763440860215,0.5,2
6648,70-1005-14,70-1005-6054,Ralstonia,70-1005,454,Skin,70-1005-14_70-1005-6054,70-1005-14,70-1005-6054,1,0,2
6649,70-1005-6055,70-1005-17,Ralstonia,70-1005,269,Skin,70-1005-17_70-1005-6055,70-1005-6055,70-1005-17,1,0,2
6650,70-1005-17,70-1005-1033,Ralstonia,70-1005,9,Skin,70-1005-1033_70-1005-17,70-1005-1033,70-1005-17,0.4,1,1
6651,70-1008-1012,70-1008-2015,Ralstonia,70-1008,323,Skin,70-1008-1012_70-1008-2015,70-1008-2015,70-1008-1012,0.8803986710963455,0.5,2
6652,70-1008-2015,70-1008-2024,Ralstonia,70-1008,360,Skin,70-1008-2015_70-1008-2024,70-1008-2015,70-1008-2024,0.8487394957983193,0.5,2
6653,70-1008-2024,70-1008-13,Ralstonia,70-1008,257,Skin,70-1008-13_70-1008-2024,70-1008-2024,70-1008-13,0.9292929292929293,1,1
6654,69-026-02,69-026-2012,Ralstonia,69-026,260,Skin,69-026-02_69-026-2012,69-026-2012,69-026-02,0.2653061224489796,1,2
